dose,category,location,year,coverage,low,high,size
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,MD-City of Baltimore,2000,77.000000,71.200000,82.000000,290.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Louisiana,2009,94.200000,88.700000,97.100000,186.000000
1doseVaricellaVaccinationAge,24 Months,Illinois,2004,82.200000,77.400000,86.200000,574.000000
1doseVaricellaVaccinationFacilityType,Mixed,MO-Rest of State,2008,87.100000,71.800000,94.700000,38.000000
1doseVaricellaVaccinationAge,24 Months,Wisconsin,2009,88.100000,83.100000,91.800000,317.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,TX-El Paso County,2002,86.300000,77.400000,92.000000,131.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,MO-Rest of State,2000,71.300000,61.400000,79.500000,114.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Arizona,2015,94.800000,89.600000,97.500000,224.000000
1doseVaricellaVaccinationWIC,Not Participating ,Florida,2008,89.600000,83.500000,93.600000,459.000000
1doseVaricellaVaccinationAge,19-35 Months,NJ-Rest of State,2002,80.300000,74.100000,85.300000,322.000000
1doseVaricellaVaccinationWIC,Not Participating ,CO-Rest of State,2003,82.400000,75.400000,87.700000,202.000000
1doseVaricellaVaccinationFacilityType,Private,WA-Eastern/Western WA Counties,2008,91.000000,84.500000,95.000000,134.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Region  1,1997,32.500000,22.100000,45.100000,157.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,New Hampshire,2006,90.000000,84.000000,93.900000,190.000000
1doseVaricellaVaccinationRaceEthnicity,Asian only  non-Hispanic,Region  4,2006,90.200000,77.400000,96.100000,79.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,District of Columbia,2006,91.100000,85.200000,94.800000,239.000000
1doseVaricellaVaccinationFacilityType,Private,Alabama,2003,91.900000,86.000000,95.500000,363.000000
1doseVaricellaVaccinationFacilityType,Private,Region  1,2004,90.800000,88.100000,93.000000,1247.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Region  7,2006,82.500000,75.800000,87.600000,363.000000
1doseVaricellaVaccinationAge,24 Months,MA-Rest of State,2004,90.200000,85.000000,93.700000,274.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Washington,2013,94.500000,81.600000,98.500000,46.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,United States,2011,92.500000,91.800000,93.200000,15494.000000
1doseVaricellaVaccinationAge,19-35 Months,New Mexico,2016,90.600000,85.600000,94.000000,249.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Pennsylvania,2009,85.400000,76.000000,91.600000,140.000000
1doseVaricellaVaccinationAge,24 Months,MI-Rest of State,2002,79.400000,72.500000,84.900000,302.000000
1doseVaricellaVaccinationAge,13 Months,Wisconsin,2001,39.600000,34.700000,44.600000,605.000000
1doseVaricellaVaccinationFacilityType,Other,Washington,2000,50.300000,40.900000,59.600000,142.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,PA-Philadelphia,2008,93.600000,89.700000,96.100000,320.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Nevada,2003,83.200000,76.500000,88.300000,186.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,West Virginia,2013,87.400000,78.000000,93.200000,129.000000
1doseVaricellaVaccinationAge,19 Months,TX-City of Houston,2008,85.800000,79.400000,90.500000,269.000000
1doseVaricellaVaccinationFacilityType,Public,Massachusetts,1998,49.300000,31.800000,66.900000,95.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Ohio,2013,85.900000,72.200000,93.500000,55.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,NM-Rest of State,2009,89.300000,80.900000,94.200000,127.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,MN-Twin Cities,2008,85.200000,56.100000,96.300000,37.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Virginia,2004,89.700000,83.000000,93.900000,223.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,California,2001,83.400000,78.400000,87.300000,818.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Region  6,2011,93.100000,90.100000,95.300000,705.000000
1doseVaricellaVaccinationFacilityType,Public,TN-Shelby County,2001,56.700000,41.300000,70.900000,62.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Region  2,2012,89.900000,86.700000,92.400000,572.000000
1doseVaricellaVaccinationFacilityType,Private,AL-Rest of State,2009,98.100000,95.300000,99.200000,168.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,North Dakota,2011,90.300000,82.500000,94.800000,211.000000
1doseVaricellaVaccinationFacilityType,Mixed,NV-Rest of State,2002,81.800000,65.400000,91.400000,36.000000
1doseVaricellaVaccinationFacilityType,Private,MA-City of Boston,2000,73.000000,60.000000,83.000000,77.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Missouri,2009,86.100000,80.000000,90.500000,252.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,AL-Rest of State,2004,90.000000,70.200000,97.200000,72.000000
1doseVaricellaVaccinationFacilityType,Mixed,North Dakota,2003,74.700000,52.600000,88.800000,35.000000
1doseVaricellaVaccinationFacilityType,Public,Region  1,2005,98.400000,95.500000,99.500000,88.000000
1doseVaricellaVaccinationAge,13 Months,Connecticut,2004,63.800000,55.600000,71.300000,237.000000
1doseVaricellaVaccinationFacilityType,Other,Region  1,2017,91.600000,85.600000,95.200000,316.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Region  6,2003,87.800000,85.500000,89.700000,2370.000000
1doseVaricellaVaccinationAge,19 Months,United States,1995,0.800000,0.600000,1.000000,16275.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,California,2004,89.800000,86.200000,92.500000,702.000000
1doseVaricellaVaccinationFacilityType,Mixed,Wyoming,2009,92.200000,75.400000,97.900000,51.000000
1doseVaricellaVaccinationFacilityType,Other,MN-Rest of State,2000,46.600000,34.900000,58.700000,81.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,IN-Rest of State,2007,91.700000,86.100000,95.200000,240.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,Region  2,2006,87.400000,74.700000,94.200000,97.000000
1doseVaricellaVaccinationAge,19 Months,MO-Rest of State,2009,79.300000,72.500000,84.700000,326.000000
1doseVaricellaVaccinationAge,24 Months,Region  9,2001,76.700000,73.500000,79.700000,2435.000000
1doseVaricellaVaccinationAge,24 Months,Wisconsin,2008,85.000000,78.000000,90.100000,222.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Wyoming,2004,76.500000,60.900000,87.100000,43.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,WI-Rest of State,2004,94.200000,84.700000,97.900000,82.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Nebraska,2003,76.100000,68.100000,82.600000,242.000000
1doseVaricellaVaccinationFacilityType,Private,TX-Rest of State,2016,92.900000,88.200000,95.800000,356.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Illinois,2015,95.500000,86.900000,98.500000,136.000000
1doseVaricellaVaccinationFacilityType,Other,IL-City of Chicago,2015,81.700000,61.800000,92.500000,33.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Region  2,2012,90.400000,86.600000,93.200000,393.000000
1doseVaricellaVaccinationAge,19 Months,Maryland,2004,83.900000,78.000000,88.400000,546.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Illinois,1999,45.500000,39.400000,51.700000,384.000000
1doseVaricellaVaccinationAge,19-35 Months,AZ-Maricopa County,1998,45.900000,39.000000,52.900000,244.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,AL-Rest of State,2006,96.000000,86.400000,98.900000,85.000000
1doseVaricellaVaccinationAge,24 Months,TX-El Paso County,2009,86.200000,81.000000,90.100000,313.000000
1doseVaricellaVaccinationWIC,Not Participating ,MA-Rest of State,2008,96.300000,92.900000,98.100000,202.000000
1doseVaricellaVaccinationAge,19-35 Months,GA-Rest of State,2009,91.500000,86.000000,95.000000,297.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,CO-Rest of State,2003,64.000000,44.000000,80.100000,33.000000
1doseVaricellaVaccinationAge,19-35 Months,CA-Los Angeles County,2008,92.200000,88.200000,94.800000,291.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Region  6,2012,90.200000,87.400000,92.400000,1719.000000
1doseVaricellaVaccinationAge,19-35 Months,District of Columbia,2003,88.800000,82.900000,92.800000,266.000000
1doseVaricellaVaccinationAge,13 Months,New York,2011,49.100000,43.900000,54.200000,586.000000
1doseVaricellaVaccinationAge,19-35 Months,LA-Orleans Parish,2000,53.500000,45.600000,61.100000,261.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,CA-Los Angeles County,2001,80.600000,71.200000,87.500000,238.000000
1doseVaricellaVaccinationFacilityType,Mixed,Washington,2007,78.600000,54.900000,91.700000,51.000000
1doseVaricellaVaccinationAge,19 Months,FL-Rest of State,2006,85.200000,79.500000,89.500000,291.000000
1doseVaricellaVaccinationFacilityType,Private,FL-Rest of State,1996,24.700000,18.000000,32.900000,159.000000
1doseVaricellaVaccinationFacilityType,Other,Illinois,2004,87.300000,72.900000,94.600000,79.000000
1doseVaricellaVaccinationAge,24 Months,New Mexico,1997,18.600000,13.800000,24.500000,296.000000
1doseVaricellaVaccinationFacilityType,Mixed,Region  2,2015,96.300000,84.100000,99.200000,74.000000
1doseVaricellaVaccinationFacilityType,Public,Region  2,2017,92.700000,78.600000,97.800000,55.000000
1doseVaricellaVaccinationWIC,Participating,Arkansas,2017,92.600000,86.600000,96.000000,152.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,California,2013,95.000000,89.600000,97.600000,206.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,Kentucky,2014,96.300000,85.100000,99.200000,42.000000
1doseVaricellaVaccinationAge,19-35 Months,Missouri,2013,88.700000,81.900000,93.100000,188.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,California,2011,93.800000,89.700000,96.300000,258.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,New York,2010,92.400000,70.300000,98.400000,33.000000
1doseVaricellaVaccinationWIC,Not Participating ,Texas,2006,92.500000,88.400000,95.300000,509.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,South Dakota,2001,51.700000,44.300000,59.000000,235.000000
1doseVaricellaVaccinationAge,19-35 Months,Oklahoma,2012,89.400000,83.400000,93.400000,282.000000
1doseVaricellaVaccinationWIC,Participating,Alabama,2017,90.400000,82.700000,94.900000,146.000000
1doseVaricellaVaccinationWIC,Participating,Region  4,2004,90.600000,88.400000,92.400000,1815.000000
1doseVaricellaVaccinationFacilityType,Private,NY-Rest of State,2006,89.100000,81.100000,94.000000,148.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Kansas,1999,57.700000,45.700000,68.900000,88.000000
1doseVaricellaVaccinationAge,24 Months,TX-City of Houston,2016,92.300000,86.700000,95.700000,173.000000
1doseVaricellaVaccinationWIC,Participating,Illinois,2003,77.100000,69.000000,83.600000,266.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Vermont,2004,74.100000,65.800000,80.900000,195.000000
1doseVaricellaVaccinationWIC,Participating,Utah,2014,86.200000,73.700000,93.300000,88.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,WA-Rest of State,2004,72.300000,61.200000,81.200000,107.000000
1doseVaricellaVaccinationFacilityType,Private,MN-Rest of State,2002,77.600000,69.700000,84.000000,173.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,FL-Duval County,1996,19.400000,13.600000,26.900000,154.000000
1doseVaricellaVaccinationFacilityType,Public,AL-Rest of State,1999,73.400000,58.300000,84.400000,57.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Massachusetts,2002,87.600000,82.600000,91.400000,416.000000
1doseVaricellaVaccinationAge,24 Months,Utah,2006,88.500000,82.800000,92.500000,226.000000
1doseVaricellaVaccinationFacilityType,Other,MI-City of Detroit,1997,16.300000,10.000000,25.300000,89.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Oklahoma,1997,26.600000,20.700000,33.500000,203.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Tennessee,2002,84.900000,80.300000,88.600000,449.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Washington,2011,84.400000,74.400000,91.000000,139.000000
1doseVaricellaVaccinationWIC,Participating,NY-City of New York,2006,91.000000,85.200000,94.700000,170.000000
1doseVaricellaVaccinationAge,19 Months,IL-City of Chicago,2009,87.300000,82.200000,91.200000,320.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,OH-Rest of State,2007,93.200000,84.300000,97.200000,98.000000
1doseVaricellaVaccinationAge,13 Months,NM-Rest of State,2003,44.300000,36.700000,52.200000,253.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Missouri,2002,81.700000,71.100000,88.900000,120.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Region  1,2000,77.900000,71.700000,83.100000,461.000000
1doseVaricellaVaccinationAge,19 Months,Texas,1998,38.100000,34.000000,42.500000,1287.000000
1doseVaricellaVaccinationFacilityType,Private,TX-City of Houston,2005,89.100000,80.700000,94.200000,170.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,MO-Rest of State,2006,87.500000,60.200000,97.000000,33.000000
1doseVaricellaVaccinationWIC,Participating,Nebraska,2015,95.400000,88.600000,98.200000,81.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,CA-Santa Clara County,2008,88.800000,78.900000,94.400000,89.000000
1doseVaricellaVaccinationFacilityType,Other,Minnesota,2002,75.800000,62.100000,85.800000,79.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Nevada,1998,30.700000,24.200000,38.000000,207.000000
1doseVaricellaVaccinationFacilityType,Mixed,Montana,2014,85.800000,68.100000,94.500000,48.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,Region  5,2008,87.200000,82.100000,91.000000,442.000000
1doseVaricellaVaccinationWIC,Not Participating ,South Dakota,2017,92.200000,86.700000,95.500000,142.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Maryland,2010,89.600000,75.800000,96.000000,56.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,TX-City of Houston,2014,96.000000,89.300000,98.500000,126.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,District of Columbia,1996,9.800000,5.500000,16.900000,167.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Florida,1998,21.600000,13.200000,33.100000,177.000000
1doseVaricellaVaccinationFacilityType,Private,Region  8,2015,92.200000,87.800000,95.100000,572.000000
1doseVaricellaVaccinationFacilityType,Private,Nevada,2017,97.500000,91.700000,99.300000,158.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,West Virginia,2011,87.000000,78.300000,92.500000,118.000000
1doseVaricellaVaccinationAge,24 Months,Indiana,1998,26.000000,21.700000,30.900000,557.000000
1doseVaricellaVaccinationAge,19 Months,TX-Bexar County,1997,15.700000,11.000000,22.000000,262.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,AL-Rest of State,2002,89.700000,79.200000,95.200000,62.000000
1doseVaricellaVaccinationFacilityType,Private,Region  1,1997,25.700000,22.800000,28.900000,1584.000000
1doseVaricellaVaccinationFacilityType,Private,Tennessee,2005,89.200000,83.400000,93.200000,497.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,Tennessee,2000,77.000000,63.100000,86.800000,79.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Oregon,1998,34.300000,21.600000,49.600000,50.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Connecticut,2012,93.900000,89.900000,96.400000,227.000000
1doseVaricellaVaccinationFacilityType,Mixed,Idaho,2013,91.500000,80.500000,96.600000,51.000000
1doseVaricellaVaccinationAge,19 Months,WA-Eastern/Western WA Counties,2008,78.300000,71.600000,83.800000,237.000000
1doseVaricellaVaccinationFacilityType,Other,NY-City of New York,2013,100.000000,nan,nan,47.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Region  6,2011,92.200000,89.600000,94.200000,1239.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Wyoming,2015,91.000000,85.000000,94.700000,184.000000
1doseVaricellaVaccinationFacilityType,Other,Indiana,2012,78.300000,57.000000,90.800000,41.000000
1doseVaricellaVaccinationRaceEthnicity,Asian only  non-Hispanic,Region  4,2012,96.200000,84.400000,99.200000,59.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,New Jersey,2004,79.800000,63.700000,89.900000,147.000000
1doseVaricellaVaccinationAge,19-35 Months,Kansas,2015,92.800000,88.300000,95.600000,228.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,North Carolina,2003,93.100000,82.800000,97.500000,47.000000
1doseVaricellaVaccinationFacilityType,Private,Region  9,2011,92.200000,89.000000,94.500000,789.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Texas,2015,92.600000,86.400000,96.100000,400.000000
1doseVaricellaVaccinationFacilityType,Private,California,1996,20.100000,16.400000,24.400000,698.000000
1doseVaricellaVaccinationWIC,Not Participating ,Massachusetts,2012,87.900000,81.000000,92.500000,188.000000
