dose,category,location,year,coverage,low,high,size
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Wyoming,2012,53.400000,44.800000,61.900000,201.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Region  9,2013,55.400000,39.600000,70.300000,145.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  5,2015,53.000000,40.500000,65.100000,99.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  4,2009,91.500000,80.200000,96.600000,41.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Region  8,2009,72.300000,68.000000,76.100000,1593.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,North Dakota,2012,63.100000,55.300000,70.300000,230.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Nevada,2010,90.900000,82.300000,95.500000,87.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Wyoming,2015,74.000000,66.400000,80.500000,195.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Michigan,2015,69.200000,52.100000,82.300000,46.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Florida,2014,38.900000,30.200000,48.400000,227.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  5,2009,66.600000,52.300000,78.300000,111.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,New Hampshire,2012,82.300000,72.100000,89.300000,115.000000
2 doses Hepatitis A Vaccination - WIC,Participating,New Hampshire,2010,58.400000,41.800000,73.300000,49.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Region 10,2009,85.900000,67.500000,94.700000,32.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,New York,2007,28.400000,20.900000,37.400000,155.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  8,2015,61.000000,56.500000,65.300000,1070.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,IL-City of Chicago,2006,36.100000,25.500000,48.200000,101.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Region  9,2012,88.100000,81.000000,92.700000,571.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Mississippi,2009,61.700000,53.300000,69.500000,203.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Maine,2010,23.300000,12.500000,39.200000,39.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Nevada,2016,85.900000,78.200000,91.200000,152.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  9,2007,47.300000,27.200000,68.400000,47.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  1,2014,93.300000,84.000000,97.400000,61.000000
1 dose Hepatitis A Vaccination - Poverty,Unknown poverty,Region  9,2007,81.300000,66.000000,90.700000,95.000000
1 dose Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,New Mexico,2006,35.400000,27.300000,44.500000,182.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Maine,2013,60.900000,49.600000,71.200000,100.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,New Jersey,2008,30.900000,24.200000,38.600000,227.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Nevada,2017,26.500000,20.100000,34.200000,235.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Pennsylvania,2013,87.500000,81.700000,91.600000,272.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Tennessee,2016,66.700000,53.200000,77.900000,77.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Michigan,2008,28.400000,21.400000,36.600000,169.000000
1 dose Hepatitis A Vaccination - Poverty,Unknown poverty,Texas,2014,86.900000,64.500000,96.000000,46.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Missouri,2009,39.600000,32.000000,47.700000,203.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,TX-Bexar County,2004,42.000000,35.000000,49.300000,265.000000
1 dose Hepatitis A Vaccination - Age,Asian only  non-Hispanic,AZ-Rest of State,2004,32.400000,23.700000,42.600000,141.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  7,2010,44.000000,34.600000,53.800000,155.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,TX-Dallas County,2004,24.900000,17.500000,34.300000,140.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,Georgia,2013,63.100000,51.500000,73.500000,142.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,New Mexico,2016,89.000000,79.000000,94.600000,102.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Region  9,2017,83.100000,77.000000,87.800000,1060.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Region  6,2007,25.500000,20.300000,31.700000,795.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Texas,2013,66.500000,57.600000,74.300000,233.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,CO-Rest of State,2008,77.200000,58.900000,88.900000,41.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Pennsylvania,2014,66.800000,58.000000,74.600000,326.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,NY-Rest of State,2008,31.300000,16.800000,50.700000,34.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,PA-Philadelphia,2006,16.200000,9.500000,26.300000,82.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Region  3,2009,73.700000,69.800000,77.300000,1603.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Alaska,2014,55.000000,47.500000,62.200000,276.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,MA-Rest of State,2007,15.000000,9.500000,22.900000,172.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Region  2,2016,48.800000,41.000000,56.700000,194.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Region  6,2011,90.900000,89.300000,92.300000,2465.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  8,2012,62.500000,54.700000,69.700000,338.000000
1 dose Hepatitis A Vaccination - Age,Asian only  non-Hispanic,NM-Rest of State,2009,44.900000,36.600000,53.400000,180.000000
1 dose Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,Kansas,2010,81.600000,73.500000,87.600000,214.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Tennessee,2010,88.300000,82.300000,92.500000,187.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Missouri,2008,33.400000,26.800000,40.700000,236.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region 10,2012,79.600000,71.300000,85.900000,320.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,Delaware,2010,85.700000,78.600000,90.800000,194.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,IL-Rest of State,2013,50.700000,32.600000,68.600000,40.000000
2 doses Hepatitis A Vaccination - Age,19 Months,NY-Rest of State,2015,16.400000,11.900000,22.300000,275.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  2,2007,35.700000,24.400000,49.000000,84.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Georgia,2011,52.700000,39.100000,65.900000,102.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Wisconsin,2016,63.900000,52.000000,74.300000,98.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,South Carolina,2009,41.400000,32.300000,51.100000,121.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  1,2016,67.600000,63.600000,71.400000,1490.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,TX-Dallas County,2007,75.800000,64.500000,84.300000,93.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Ohio,2017,39.700000,24.300000,57.500000,46.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,New Hampshire,2017,83.600000,74.000000,90.200000,102.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Colorado,2011,52.200000,36.000000,67.900000,70.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,IL-City of Chicago,2003,6.700000,4.400000,10.300000,277.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Wisconsin,2017,56.600000,48.700000,64.100000,218.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  7,2006,19.500000,14.800000,25.200000,479.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Region  9,2006,8.500000,5.100000,13.700000,786.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,North Carolina,2012,47.900000,40.200000,55.800000,243.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Nebraska,2014,68.700000,50.900000,82.300000,45.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Region  1,2012,92.100000,85.200000,95.900000,203.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Oregon,2011,55.900000,46.700000,64.700000,232.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Indiana,2008,74.600000,63.900000,83.000000,111.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Travis County,2017,85.000000,62.300000,95.100000,31.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,New York,2012,86.700000,72.600000,94.100000,56.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Utah,2007,84.700000,75.800000,90.700000,88.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Illinois,2014,94.000000,70.100000,99.000000,35.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,New Mexico,2015,57.300000,45.700000,68.100000,107.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,TX-City of Houston,2013,88.800000,82.100000,93.200000,204.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Minnesota,2013,54.300000,45.200000,63.100000,195.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Kentucky,2016,83.200000,73.400000,89.900000,104.000000
2 doses Hepatitis A Vaccination - WIC,Participating,New Mexico,2011,53.700000,44.600000,62.600000,181.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Maine,2017,59.600000,52.200000,66.600000,235.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Ohio,2014,87.700000,81.100000,92.100000,181.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Arizona,2003,9.200000,6.000000,13.800000,280.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Wisconsin,2009,55.800000,43.700000,67.300000,92.000000
2 doses Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,TX-Bexar County,2010,57.800000,42.900000,71.300000,105.000000
2 doses Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,Region 10,2008,36.100000,23.200000,51.400000,84.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Arkansas,2011,42.800000,29.700000,56.900000,99.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Region  2,2013,86.400000,79.800000,91.200000,179.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Rest of State,2011,58.000000,47.300000,68.100000,188.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Pennsylvania,2017,92.100000,74.000000,97.900000,48.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Rhode Island,2011,82.600000,74.800000,88.400000,236.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Nebraska,2013,89.900000,81.300000,94.800000,122.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Region  1,2012,65.600000,55.600000,74.400000,203.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Maine,2015,59.900000,39.500000,77.400000,34.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Region  3,2008,68.600000,65.000000,72.100000,2303.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,TX-Bexar County,2007,21.100000,13.900000,30.800000,140.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Texas,2004,21.500000,15.100000,29.600000,269.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  4,2008,66.800000,60.900000,72.200000,585.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Wisconsin,2011,76.300000,68.400000,82.700000,236.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Region  5,2011,29.600000,26.900000,32.400000,2399.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Maryland,2010,83.600000,67.000000,92.700000,38.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Region  6,2015,62.700000,58.800000,66.400000,1555.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,California,2009,90.000000,76.600000,96.200000,49.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,IL-City of Chicago,2016,60.600000,44.000000,75.100000,68.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,TX-Bexar County,2014,69.300000,60.700000,76.800000,203.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Rhode Island,2007,58.400000,44.100000,71.400000,75.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Maryland,2014,64.800000,54.900000,73.500000,247.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,South Dakota,2014,70.300000,57.600000,80.500000,119.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Region  2,2014,82.300000,76.600000,86.900000,322.000000
2 doses Hepatitis A Vaccination - WIC,Participating,North Carolina,2013,49.400000,39.000000,59.900000,119.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Wyoming,2016,39.100000,29.100000,50.200000,104.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,TX-Dallas County,2008,71.600000,55.400000,83.700000,54.000000
1 dose Hepatitis A Vaccination - Age,24 Months,Michigan,2011,76.500000,68.900000,82.700000,386.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Oklahoma,2009,62.100000,50.700000,72.400000,91.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,United States,2015,61.700000,60.000000,63.400000,10735.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Montana,2016,72.000000,63.900000,78.800000,196.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  7,2013,56.100000,47.600000,64.300000,202.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,TX-Rest of State,2015,98.800000,91.500000,99.800000,47.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,District of Columbia,2013,94.900000,77.200000,99.000000,41.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,United States,2007,49.300000,45.300000,53.200000,1790.000000
1 dose Hepatitis A Vaccination - Age,24 Months,IL-City of Chicago,2011,73.100000,66.000000,79.300000,411.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,South Carolina,2011,82.700000,64.100000,92.800000,41.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,PA-Rest of State,2012,80.100000,58.100000,92.100000,32.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Dallas County,2009,78.600000,64.400000,88.200000,76.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Nevada,2012,46.500000,36.600000,56.600000,142.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Iowa,2007,14.100000,10.000000,19.600000,226.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Region  8,2012,83.100000,79.300000,86.300000,1432.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Colorado,2016,81.600000,69.900000,89.400000,143.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Region  5,2015,56.300000,48.600000,63.700000,302.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  4,2012,53.700000,48.500000,58.800000,862.000000
2 doses Hepatitis A Vaccination - Age,24 Months,TX-Bexar County,2017,48.200000,40.900000,55.500000,239.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Georgia,2014,58.500000,48.400000,67.900000,202.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,White only  non-Hispanic,Region  9,2016,58.800000,46.700000,70.000000,398.000000
1 dose Hepatitis A Vaccination - WIC,Participating,New Mexico,2015,88.100000,78.100000,93.900000,151.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Texas,2008,83.100000,74.400000,89.300000,398.000000
