dose,category,location,year,coverage,low,high,size
otavirus Vaccination - VFC Program Provider,Not Participating ,Kansas,2010,67.500000,54.300000,78.500000,67.000000
otavirus Vaccination - Age,19 Months,Maine,2015,71.100000,62.900000,78.100000,221.000000
otavirus Vaccination - Facility Type,Public,Region  7,2012,58.500000,46.600000,69.500000,144.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,Indiana,2016,75.000000,66.600000,81.900000,169.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Wyoming,2011,53.800000,44.000000,63.300000,272.000000
otavirus Vaccination - Facility Type,Other,Alabama,2017,82.100000,74.100000,88.000000,199.000000
otavirus Vaccination - Age,19 Months,TX-Travis County,2017,72.700000,65.600000,78.900000,220.000000
otavirus Vaccination - Poverty,Hispanic,Illinois,2012,69.200000,58.700000,78.100000,148.000000
otavirus Vaccination - Age,19 Months,Region  9,2013,75.100000,68.900000,80.400000,1078.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Rhode Island,2010,78.400000,70.400000,84.700000,213.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Montana,2016,69.100000,60.300000,76.800000,190.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Kentucky,2016,76.700000,58.400000,88.500000,43.000000
otavirus Vaccination - Age,19 Months,IL-City of Chicago,2017,77.600000,67.000000,85.600000,137.000000
otavirus Vaccination - Age,24 Months,Alabama,2016,74.500000,66.500000,81.100000,249.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Texas,2013,57.300000,34.100000,77.700000,62.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,Region  9,2014,75.900000,57.000000,88.200000,139.000000
otavirus Vaccination - WIC,Not Participating ,Hawaii,2010,50.600000,41.800000,59.400000,168.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Michigan,2015,59.300000,45.200000,71.900000,94.000000
otavirus Vaccination - Facility Type,Private,Idaho,2009,36.200000,26.700000,46.900000,113.000000
otavirus Vaccination - Age,19-35 Months,Idaho,2012,68.200000,60.600000,75.000000,289.000000
otavirus Vaccination - WIC,Participating,North Carolina,2015,74.500000,63.700000,82.900000,109.000000
otavirus Vaccination - WIC,Not Participating ,Maine,2009,27.900000,20.700000,36.400000,151.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Utah,2015,77.300000,64.600000,86.400000,89.000000
otavirus Vaccination - Facility Type,Private,PA-Rest of State,2009,64.000000,55.300000,71.900000,175.000000
otavirus Vaccination - VFC Program Provider,Participating,Region  4,2010,62.700000,59.400000,65.900000,1840.000000
otavirus Vaccination - Poverty,Living Below Poverty,District of Columbia,2011,53.100000,39.600000,66.200000,71.000000
otavirus Vaccination - Facility Type,Public,Illinois,2016,62.600000,47.000000,76.000000,53.000000
otavirus Vaccination - WIC,Not Participating ,Alaska,2017,72.600000,64.300000,79.600000,160.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Kentucky,2011,64.400000,54.900000,72.900000,225.000000
otavirus Vaccination - Age,19-35 Months,Region 10,2014,69.300000,64.100000,74.100000,988.000000
otavirus Vaccination - Facility Type,Private,Illinois,2009,43.700000,37.000000,50.700000,404.000000
otavirus Vaccination - WIC,Not Participating ,Region  7,2009,53.900000,49.400000,58.300000,714.000000
otavirus Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  5,2010,48.700000,35.100000,62.500000,86.000000
otavirus Vaccination - Facility Type,Mixed,Idaho,2014,77.800000,63.000000,87.800000,63.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Washington,2009,21.700000,16.800000,27.700000,362.000000
otavirus Vaccination - Facility Type,Private,Hawaii,2011,59.400000,48.700000,69.300000,185.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Nebraska,2010,75.600000,67.600000,82.200000,190.000000
otavirus Vaccination - Facility Type,Public,Alaska,2009,24.500000,13.200000,41.000000,41.000000
otavirus Vaccination - WIC,Not Participating ,Region  2,2009,42.400000,37.500000,47.400000,543.000000
otavirus Vaccination - Age,19 Months,Arizona,2014,72.900000,65.000000,79.600000,292.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,New York,2017,79.000000,73.400000,83.700000,374.000000
otavirus Vaccination - Age,7 Months,Louisiana,2009,50.900000,43.500000,58.300000,266.000000
otavirus Vaccination - Age,19 Months,Arkansas,2015,68.000000,60.300000,74.900000,229.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,IL-City of Chicago,2014,70.300000,53.700000,82.800000,73.000000
otavirus Vaccination - Age,7 Months,Montana,2017,73.200000,65.100000,80.000000,216.000000
otavirus Vaccination - Age,19 Months,Kansas,2013,72.600000,65.200000,79.000000,205.000000
otavirus Vaccination - Facility Type,Other,Region  2,2014,55.600000,41.700000,68.700000,84.000000
otavirus Vaccination - Age,24 Months,Utah,2013,78.300000,71.900000,83.600000,249.000000
otavirus Vaccination - VFC Program Provider,Participating,Region  8,2016,75.900000,70.900000,80.300000,1198.000000
otavirus Vaccination - Facility Type,Private,Alaska,2016,76.800000,67.700000,83.900000,133.000000
otavirus Vaccination - WIC,Participating,New York,2009,37.800000,30.000000,46.300000,169.000000
otavirus Vaccination - Poverty,Unknown poverty,Region  5,2012,62.800000,46.600000,76.500000,52.000000
otavirus Vaccination - Facility Type,Black only  non-Hispanic,PA-Rest of State,2016,58.600000,35.100000,78.800000,31.000000
otavirus Vaccination - Age,24 Months,Region  2,2014,67.300000,62.700000,71.500000,728.000000
otavirus Vaccination - WIC,Not Participating ,NY-City of New York,2013,65.300000,54.500000,74.700000,108.000000
otavirus Vaccination - Poverty,Native Hawaiian or other Pacific Islander only  non-Hispanic,Washington,2014,66.700000,55.300000,76.400000,143.000000
otavirus Vaccination - Age,7 Months,Oregon,2010,52.800000,45.900000,59.500000,273.000000
otavirus Vaccination - WIC,Participating,Connecticut,2011,71.300000,59.800000,80.500000,111.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,NY-Rest of State,2012,68.200000,59.800000,75.500000,170.000000
otavirus Vaccination - Age,19-35 Months,LA-Rest of State,2016,64.100000,56.300000,71.200000,244.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Region  5,2013,70.700000,65.900000,75.100000,673.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,NY-City of New York,2016,87.600000,72.800000,94.900000,44.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  4,2017,76.500000,72.600000,79.900000,1318.000000
otavirus Vaccination - Age,24 Months,IL-Rest of State,2012,66.400000,59.800000,72.400000,343.000000
otavirus Vaccination - Age,19-35 Months,Region  9,2010,58.400000,53.000000,63.600000,1262.000000
otavirus Vaccination - Age,19 Months,TX-Dallas County,2017,74.900000,66.100000,82.100000,167.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Wyoming,2012,67.300000,59.100000,74.600000,201.000000
otavirus Vaccination - Facility Type,Mixed,PA-Philadelphia,2009,57.100000,44.700000,68.700000,84.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Illinois,2009,59.900000,47.600000,71.100000,126.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,Texas,2016,74.100000,68.200000,79.300000,628.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Rest of State,2015,75.100000,67.000000,81.800000,252.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,Oklahoma,2012,59.200000,48.200000,69.400000,134.000000
otavirus Vaccination - Facility Type,Other,Region  7,2009,45.200000,35.800000,55.000000,188.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Region  8,2016,72.200000,64.800000,78.600000,540.000000
otavirus Vaccination - Poverty,Unknown poverty,Region  5,2014,55.300000,37.700000,71.700000,73.000000
otavirus Vaccination - Facility Type,Public,Delaware,2015,82.700000,73.600000,89.200000,154.000000
otavirus Vaccination - Age,7 Months,Indiana,2015,72.600000,64.800000,79.200000,231.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Maryland,2017,67.400000,55.500000,77.500000,217.000000
otavirus Vaccination - Facility Type,Private,Region  5,2014,79.300000,75.100000,82.900000,858.000000
otavirus Vaccination - Facility Type,Other,Washington,2015,73.700000,54.600000,86.700000,56.000000
otavirus Vaccination - Age,24 Months,Connecticut,2015,77.900000,70.400000,83.900000,250.000000
otavirus Vaccination - Facility Type,Public,Florida,2014,78.700000,67.100000,87.000000,149.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Wyoming,2010,54.200000,40.400000,67.500000,68.000000
otavirus Vaccination - WIC,Participating,Region  4,2017,70.300000,65.900000,74.300000,1042.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Iowa,2017,78.100000,69.500000,84.800000,181.000000
otavirus Vaccination - WIC,Participating,Michigan,2012,61.700000,50.500000,71.800000,130.000000
otavirus Vaccination - Poverty,Black only  non-Hispanic,Region 10,2017,77.400000,67.300000,85.200000,152.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,New Hampshire,2015,82.200000,74.600000,87.900000,156.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,South Carolina,2014,78.200000,68.800000,85.300000,215.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Georgia,2010,62.300000,53.000000,70.800000,159.000000
otavirus Vaccination - Facility Type,Private,Michigan,2009,47.500000,38.200000,56.900000,201.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Texas,2016,75.000000,69.600000,79.700000,815.000000
otavirus Vaccination - WIC,Not Participating ,Region 10,2014,74.000000,66.100000,80.600000,515.000000
otavirus Vaccination - Facility Type,Private,California,2017,63.000000,49.800000,74.500000,191.000000
otavirus Vaccination - WIC,Participating,Pennsylvania,2014,73.300000,65.300000,80.000000,317.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Region  1,2013,82.700000,79.000000,85.900000,1313.000000
otavirus Vaccination - Age,24 Months,South Dakota,2013,68.700000,60.400000,76.000000,189.000000
otavirus Vaccination - Age,19-35 Months,Wyoming,2012,69.100000,62.100000,75.400000,257.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,South Carolina,2010,61.300000,49.900000,71.600000,111.000000
otavirus Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  7,2017,74.500000,57.000000,86.600000,57.000000
otavirus Vaccination - Facility Type,Private,TX-Bexar County,2015,78.900000,69.500000,86.000000,132.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Arizona,2010,62.600000,52.100000,72.000000,111.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Kentucky,2011,67.900000,49.900000,81.900000,65.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Connecticut,2014,77.900000,69.900000,84.300000,225.000000
otavirus Vaccination - Age,19-35 Months,Utah,2013,78.300000,71.900000,83.600000,249.000000
otavirus Vaccination - Facility Type,Hispanic,New Jersey,2016,74.300000,60.000000,84.700000,63.000000
otavirus Vaccination - Urbanicity,Participating,NY-City of New York,2017,69.000000,60.200000,76.500000,189.000000
otavirus Vaccination - Age,24 Months,Region  8,2012,71.800000,67.600000,75.700000,1637.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,North Dakota,2012,70.700000,59.900000,79.600000,157.000000
otavirus Vaccination - VFC Program Provider,Participating,Virginia,2014,76.300000,65.100000,84.800000,200.000000
otavirus Vaccination - Facility Type,Private,Idaho,2016,83.700000,74.000000,90.300000,105.000000
otavirus Vaccination - Age,7 Months,TX-Dallas County,2012,72.000000,64.300000,78.700000,323.000000
otavirus Vaccination - Poverty,Unknown poverty,Texas,2014,60.100000,34.900000,80.900000,46.000000
otavirus Vaccination - Facility Type,Black only  non-Hispanic,NY-City of New York,2010,44.800000,27.700000,63.100000,39.000000
otavirus Vaccination - Age,19 Months,NY-City of New York,2017,67.900000,60.600000,74.500000,264.000000
otavirus Vaccination - Facility Type,Private,PA-Rest of State,2016,78.600000,69.300000,85.700000,222.000000
otavirus Vaccination - WIC,Not Participating ,Kentucky,2014,76.300000,64.900000,84.800000,99.000000
otavirus Vaccination - Facility Type,Private,Minnesota,2016,83.900000,73.400000,90.700000,112.000000
otavirus Vaccination - Age,19 Months,Utah,2014,75.600000,67.900000,82.000000,263.000000
otavirus Vaccination - WIC,Not Participating ,Region  8,2011,66.800000,61.200000,72.000000,1226.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Tennessee,2017,75.900000,58.900000,87.400000,56.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Alabama,2012,68.000000,46.900000,83.600000,38.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,Region  9,2011,73.600000,55.500000,86.200000,146.000000
otavirus Vaccination - Facility Type,Private,North Dakota,2010,76.900000,61.700000,87.400000,50.000000
otavirus Vaccination - Facility Type,Other,Kentucky,2017,84.200000,75.700000,90.200000,141.000000
otavirus Vaccination - Facility Type,Mixed,Region  2,2017,75.700000,62.000000,85.600000,82.000000
otavirus Vaccination - Facility Type,Private,Florida,2014,70.500000,57.100000,81.100000,144.000000
otavirus Vaccination - WIC,Not Participating ,Region  7,2016,79.600000,74.400000,83.900000,560.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Hawaii,2013,75.100000,59.800000,85.900000,64.000000
otavirus Vaccination - Facility Type,Mixed,Region  9,2013,80.900000,67.400000,89.700000,145.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Oregon,2016,74.700000,65.400000,82.300000,133.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,IL-City of Chicago,2016,87.100000,61.300000,96.600000,33.000000
otavirus Vaccination - Facility Type,Public,Virginia,2017,86.500000,76.900000,92.500000,324.000000
otavirus Vaccination - Facility Type,Other,Iowa,2017,93.300000,83.500000,97.400000,65.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Washington,2017,79.700000,70.100000,86.800000,148.000000
otavirus Vaccination - Facility Type,Mixed,Connecticut,2013,81.100000,72.600000,87.400000,158.000000
otavirus Vaccination - Age,19-35 Months,MI-Rest of State,2016,70.700000,62.600000,77.700000,230.000000
otavirus Vaccination - Facility Type,Public,Alaska,2016,54.800000,39.600000,69.100000,58.000000
otavirus Vaccination - WIC,Not Participating ,Oregon,2009,41.100000,33.400000,49.300000,195.000000
otavirus Vaccination - Facility Type,Private,Oregon,2017,87.500000,79.700000,92.600000,144.000000
otavirus Vaccination - Facility Type,Other,Ohio,2014,78.400000,59.900000,89.800000,48.000000
otavirus Vaccination - Facility Type,Public,Nebraska,2014,82.400000,73.900000,88.500000,192.000000
otavirus Vaccination - Age,7 Months,Vermont,2013,73.400000,66.900000,79.000000,280.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,North Dakota,2012,81.000000,65.800000,90.500000,63.000000
otavirus Vaccination - Age,19 Months,Mississippi,2016,72.300000,64.800000,78.700000,239.000000
otavirus Vaccination - WIC,Not Participating ,TX-Travis County,2017,73.800000,64.300000,81.500000,128.000000
otavirus Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  1,2012,79.700000,62.700000,90.100000,58.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Connecticut,2016,81.600000,68.300000,90.100000,56.000000
otavirus Vaccination - Age,7 Months,TX-Rest of State,2009,44.500000,36.800000,52.400000,243.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Utah,2010,70.000000,62.400000,76.600000,284.000000
otavirus Vaccination - Age,7 Months,North Dakota,2010,73.400000,66.900000,79.000000,253.000000
otavirus Vaccination - Facility Type,Mixed,Kentucky,2014,59.600000,41.800000,75.200000,43.000000
otavirus Vaccination - Facility Type,Public,Utah,2010,66.700000,59.000000,73.600000,289.000000
otavirus Vaccination - Facility Type,Private,Region  3,2017,82.000000,76.700000,86.400000,1228.000000
